#Title,Digilent WaveForms Oscilloscope Data
#Device Name,Analog Discovery
#Serial Number,SN:210244659266
#Software Version,2.7.5
Sample,Time (s),C1 (mV),C2 (V)
2913,-1.35875,-333.4,3.424
2914,-1.3575,-262.6,3.438
2915,-1.35625,-257.8,3.458
2916,-1.355,-164.4,3.472
2917,-1.35375,-349.8,3.49
2918,-1.3525,-243.6,3.508
2919,-1.35125,-289.8,3.524
2920,-1.35,-156,3.542
2921,-1.34875,-333.6,3.564
2922,-1.3475,-265.2,3.578
2923,-1.34625,-294.2,3.596
2924,-1.345,-162.2,3.612
2925,-1.34375,-291.2,3.634
2926,-1.3425,-296.6,3.648
2927,-1.34125,-296.6,3.666
2928,-1.34,-176.2,3.68
2929,-1.33875,-236.2,3.698
2930,-1.3375,-326.2,3.712
2931,-1.33625,-288.2,3.728
2932,-1.335,-214.4,3.746
2933,-1.33375,-201.8,3.768
2934,-1.3325,-333,3.784
2935,-1.33125,-281.2,3.802
2936,-1.33,-233.2,3.816
2937,-1.32875,-190.8,3.834
2938,-1.3275,-336,3.852
2939,-1.32625,-267,3.87
2940,-1.325,-238.2,3.886
2941,-1.32375,-185.4,3.9
2942,-1.3225,-350.6,3.918
2943,-1.32125,-270,3.94
2944,-1.32,-235,3.96
2945,-1.31875,-181.4,3.978
2946,-1.3175,-354,3.996
2947,-1.31625,-279.4,4.014
2948,-1.315,-225.4,4.03
2949,-1.31375,-178.6,4.048
2950,-1.3125,-351.8,4.066
2951,-1.31125,-287.2,4.086
2952,-1.31,-227.2,4.104
2953,-1.30875,-186.4,4.122
2954,-1.3075,-331.4,4.144
2955,-1.30625,-288.8,4.16
2956,-1.305,-218.8,4.182
2957,-1.30375,-225.2,4.2
2958,-1.3025,-308.4,4.22
2959,-1.30125,-287.8,4.234
2960,-1.3,-189,4.256
2961,-1.29875,-260.8,4.27
2962,-1.2975,-301.4,4.29
2963,-1.29625,-295,4.308
2964,-1.295,-163.2,4.33
2965,-1.29375,-297,4.346
2966,-1.2925,-289.2,4.368
2967,-1.29125,-296,4.386
2968,-1.29,-135.8,4.406
2969,-1.28875,-327,4.424
2970,-1.2875,-286.8,4.446
2971,-1.28625,-284.8,4.466
2972,-1.285,-137.4,4.48
2973,-1.28375,-340.8,4.502
2974,-1.2825,-279,4.518
2975,-1.28125,-250,4.54
2976,-1.28,-188,4.558
2977,-1.27875,-324,4.578
2978,-1.2775,-292.6,4.596
2979,-1.27625,-186.8,4.618
2980,-1.275,-264.2,4.634
2981,-1.27375,-300.6,4.656
2982,-1.2725,-292.2,4.678
2983,-1.27125,-142.8,4.698
2984,-1.27,-326,4.716
2985,-1.26875,-289.6,4.736
2986,-1.2675,-270.4,4.754
2987,-1.26625,-143.8,4.776
2988,-1.265,-348.8,4.796
2989,-1.26375,-301.6,4.814
2990,-1.2625,-210.4,4.836
2991,-1.26125,-219.8,4.856
2992,-1.26,-300.6,4.88
2993,-1.25875,-313.2,4.902
2994,-1.2575,-156,4.922
2995,-1.25625,-309.4,4.944
2996,-1.255,-269.4,4.966
2997,-1.25375,-266,4.986
2998,-1.2525,-168.2,4.994
2999,-1.25125,-348.2,4.994
3000,-1.25,-297.2,4.994
3001,-1.24875,-180.6,4.994
3002,-1.2475,-264.2,2.556
3003,-1.24625,-301,0.118
3004,-1.245,-293,0.118
3005,-1.24375,-128.4,0.08
3006,-1.2425,-341.8,0.006
3007,-1.24125,-303,0.006
3008,-1.24,-225.8,0.006
3009,-1.23875,-210.6,0.006
3010,-1.2375,-302.4,0.006
3011,-1.23625,-314.2,0.006
3012,-1.235,-148,0.006
3013,-1.23375,-317.2,0.016
3014,-1.2325,-278,0.04
3015,-1.23125,-239,0.062
3016,-1.23,-206.2,0.082
3017,-1.22875,-322.2,0.104
3018,-1.2275,-304,0.126
3019,-1.22625,-143.8,0.146
3020,-1.225,-320.8,0.164
3021,-1.22375,-296,0.188
3022,-1.2225,-233.2,0.21
3023,-1.22125,-190.8,0.23
3024,-1.22,-325,0.252
3025,-1.21875,-320.2,0.272
3026,-1.2175,-137.8,0.294
3027,-1.21625,-312.4,0.314
3028,-1.215,-290.2,0.336
3029,-1.21375,-239.6,0.356
3030,-1.2125,-217.8,0.378
3031,-1.21125,-292.6,0.402
3032,-1.21,-298.2,0.42
3033,-1.20875,-147,0.442
3034,-1.2075,-342.2,0.466
3035,-1.20625,-297.6,0.486
3036,-1.205,-186,0.508
3037,-1.20375,-261.2,0.528
3038,-1.2025,-305.4,0.55
3039,-1.20125,-277,0.572
3040,-1.2,-148,0.592
3041,-1.19875,-333.6,0.614
3042,-1.1975,-322.2,0.634
3043,-1.19625,-148.6,0.656
3044,-1.195,-299.4,0.68
3045,-1.19375,-293.2,0.698
3046,-1.1925,-238.2,0.722
3047,-1.19125,-224.4,0.744
3048,-1.19,-284.2,0.76
3049,-1.18875,-290.2,0.786
3050,-1.1875,-163.8,0.806
3051,-1.18625,-336.4,0.828
3052,-1.185,-304,0.848
3053,-1.18375,-145,0.87
3054,-1.1825,-316.2,0.894
3055,-1.18125,-310,0.916
3056,-1.18,-201.2,0.936
3057,-1.17875,-234.6,0.958
3058,-1.1775,-309,0.978
3059,-1.17625,-285.4,1
3060,-1.175,-165.2,1.02
3061,-1.17375,-306,1.042
3062,-1.1725,-321.8,1.062
3063,-1.17125,-143.6,1.088
3064,-1.17,-317.8,1.108
3065,-1.16875,-296,1.13
3066,-1.1675,-171.2,1.15
3067,-1.16625,-309,1.172
3068,-1.165,-299.4,1.192
3069,-1.16375,-200.2,1.214
3070,-1.1625,-257.8,1.234
3071,-1.16125,-310,1.26
3072,-1.16,-247.4,1.28
3073,-1.15875,-192.4,1.302
3074,-1.1575,-314.4,1.326
3075,-1.15625,-303,1.348
3076,-1.155,-156.8,1.372
3077,-1.15375,-306,1.396
3078,-1.1525,-324.6,1.418
3079,-1.15125,-145,1.438
3080,-1.15,-312.2,1.464
3081,-1.14875,-304,1.484
3082,-1.1475,-154.6,1.506
3083,-1.14625,-324.2,1.53
3084,-1.145,-309.4,1.552
3085,-1.14375,-160,1.576
3086,-1.1425,-301.4,1.6
3087,-1.14125,-319.8,1.624
3088,-1.14,-176.6,1.646
3089,-1.13875,-264.6,1.67
3090,-1.1375,-320.2,1.696
3091,-1.13625,-222.4,1.72
3092,-1.135,-240.4,1.74
3093,-1.13375,-298,1.768
3094,-1.1325,-253.2,1.79
3095,-1.13125,-225.2,1.814
3096,-1.13,-288.2,1.84
3097,-1.12875,-257.8,1.868
3098,-1.1275,-218.4,1.892
3099,-1.12625,-7,0.048
3100,-1.125,0.8,1.94
3101,-1.12375,453.4,1.966
3102,-1.1225,2431.4,1.99
3103,-1.12125,1851.8,2.012
3104,-1.12,1715.6,2.036
3105,-1.11875,1544.8,2.056
3106,-1.1175,1437.6,2.074
3107,-1.11625,1260.6,2.096
3108,-1.115,1321.8,2.114
3109,-1.11375,1248,2.13
3110,-1.1125,1092,2.148
3111,-1.11125,1085.2,2.162
3112,-1.11,927.2,2.176
3113,-1.10875,982.8,2.19
3114,-1.1075,958.2,2.204
3115,-1.10625,788.8,2.214
3116,-1.105,733,2.226
3117,-1.10375,740.6,2.236
3118,-1.1025,662.8,2.246
3119,-1.10125,600.2,2.26
3120,-1.1,643.6,2.268
3121,-1.09875,647,2.278
3122,-1.0975,600.4,2.286
3123,-1.09625,517.6,2.296
3124,-1.095,472.6,2.306
3125,-1.09375,485.8,2.314
3126,-1.0925,492.2,2.32
3127,-1.09125,436,2.328
3128,-1.09,396.2,2.334
3129,-1.08875,448.4,2.342
3130,-1.0875,512.4,2.348
3131,-1.08625,541.2,2.356
3132,-1.085,542.2,2.366
3133,-1.08375,522,2.372
3134,-1.0825,486.6,2.384
3135,-1.08125,543.8,2.386
3136,-1.08,589.6,2.398
3137,-1.07875,541.4,2.408
3138,-1.0775,558.4,2.416
3139,-1.07625,638.6,2.422
3140,-1.075,676.6,2.432
3141,-1.07375,655.8,2.444
3142,-1.0725,572.4,2.454
3143,-1.07125,569.4,2.458
3144,-1.07,588.4,2.468
3145,-1.06875,567,2.478
3146,-1.0675,490.2,2.488
3147,-1.06625,528.6,2.5
3148,-1.065,565.8,2.506
3149,-1.06375,568.8,2.51
3150,-1.0625,536,2.516
3151,-1.06125,452.4,2.528
3152,-1.06,434,2.534
3153,-1.05875,443.6,2.542
3154,-1.0575,430.2,2.546
3155,-1.05625,399.6,2.552
3156,-1.055,322.6,2.562
3157,-1.05375,318.6,2.57
3158,-1.0525,341.2,2.57
3159,-1.05125,339.8,2.574
3160,-1.05,328.4,2.576
3161,-1.04875,299.4,2.58
3162,-1.0475,258,2.588
3163,-1.04625,232.6,2.588
3164,-1.045,213.8,2.59
3165,-1.04375,215.2,2.594
3166,-1.0425,230,2.598
3167,-1.04125,235.6,2.602
3168,-1.04,228,2.604
3169,-1.03875,224.2,2.608
3170,-1.0375,226.2,2.612
3171,-1.03625,227.2,2.612
3172,-1.035,228.2,2.616
3173,-1.03375,227,2.618
3174,-1.0325,226.6,2.622
3175,-1.03125,227,2.622
3176,-1.03,227.6,2.622
3177,-1.02875,227.2,2.626
3178,-1.0275,229.6,2.626
3179,-1.02625,232.6,2.626
3180,-1.025,237.4,2.63
3181,-1.02375,240,2.626
3182,-1.0225,234.4,2.63
3183,-1.02125,233,2.63
3184,-1.02,237.4,2.63
3185,-1.01875,232,2.63
3186,-1.0175,236.4,2.63
3187,-1.01625,233,2.626
3188,-1.015,235.6,2.626
3189,-1.01375,234.4,2.63
3190,-1.0125,234,2.626
3191,-1.01125,233,2.626
3192,-1.01,235.4,2.626
3193,-1.00875,234,2.626
3194,-1.0075,234,2.626
3195,-1.00625,235.4,2.626
3196,-1.005,232.4,2.626
3197,-1.00375,234,2.622
3198,-1.0025,234.6,2.622
3199,-1.00125,229.6,2.618
3200,-1,232,2.618
3201,-0.99875,240.8,2.618
3202,-0.9975,242.8,2.616
3203,-0.99625,237,2.616
3204,-0.995,243.2,2.612
3205,-0.99375,248.8,2.612
3206,-0.9925,236.4,2.612
3207,-0.99125,232.6,2.608
3208,-0.99,234.6,2.608
3209,-0.98875,235,2.604
3210,-0.9875,236,2.604
3211,-0.98625,223.8,2.602
3212,-0.985,226.6,2.602
3213,-0.98375,232.4,2.602
3214,-0.9825,244.2,2.602
3215,-0.98125,235,2.598
3216,-0.98,233,2.594
3217,-0.97875,235,2.594
3218,-0.9775,235,2.594
3219,-0.97625,234,2.59
3220,-0.975,234.4,2.59
3221,-0.97375,234.4,2.588
3222,-0.9725,235.6,2.588
3223,-0.97125,231.4,2.584
3224,-0.97,234.4,2.58
3225,-0.96875,235.6,2.58
3226,-0.9675,239,2.576
3227,-0.96625,252.2,2.574
3228,-0.965,240.8,2.574
3229,-0.96375,232,2.57
3230,-0.9625,238.8,2.57
3231,-0.96125,235.4,2.566
3232,-0.96,226.6,2.562
3233,-0.95875,213.4,2.56
3234,-0.9575,233.4,2.556
3235,-0.95625,232,2.552
3236,-0.955,235,2.548
3237,-0.95375,238.4,2.548
3238,-0.9525,236.4,2.546
3239,-0.95125,242,2.542
3240,-0.95,252.8,2.538
3241,-0.94875,255.6,2.538
3242,-0.9475,234,2.538
3243,-0.94625,227.6,2.534
3244,-0.945,214.2,2.53
3245,-0.94375,226,2.524
3246,-0.9425,227.6,2.52
3247,-0.94125,227,2.516
3248,-0.94,229.6,2.514
3249,-0.93875,239.8,2.51
3250,-0.9375,241,2.506
3251,-0.93625,233.4,2.506
3252,-0.935,243.4,2.506
3253,-0.93375,260.6,2.502
3254,-0.9325,251.2,2.5
3255,-0.93125,233.6,2.496
3256,-0.93,233.6,2.488
3257,-0.92875,211,2.486
3258,-0.9275,220.2,2.482
3259,-0.92625,227,2.478
3260,-0.925,239,2.472
3261,-0.92375,243.4,2.468
3262,-0.9225,250.8,2.46
3263,-0.92125,258,2.458
3264,-0.92,231.4,2.458
3265,-0.91875,206.4,2.458
3266,-0.9175,227.2,2.45
3267,-0.91625,231.4,2.45
3268,-0.915,226.2,2.444
3269,-0.91375,233.6,2.436
3270,-0.9125,238.4,2.432
3271,-0.91125,238.8,2.426
3272,-0.91,250.8,2.422
3273,-0.90875,263.4,2.418
3274,-0.9075,239.4,2.418
3275,-0.90625,225,2.412
3276,-0.905,205.6,2.408
3277,-0.90375,227.6,2.404
3278,-0.9025,235,2.398
3279,-0.90125,245.4,2.39
3280,-0.9,270.8,2.386
3281,-0.89875,246.8,2.38
3282,-0.8975,201,2.38
3283,-0.89625,212.8,2.376
3284,-0.895,231.4,2.37
3285,-0.89375,234.6,2.366
3286,-0.8925,236.4,2.362
3287,-0.89125,234.4,2.356
3288,-0.89,234.4,2.352
3289,-0.88875,276.8,2.344
3290,-0.8875,251.6,2.342
3291,-0.88625,230,2.334
3292,-0.885,202,2.33
3293,-0.88375,218.2,2.328
3294,-0.8825,242.4,2.324
3295,-0.88125,249.6,2.316
3296,-0.88,272.2,2.314
3297,-0.87875,238.8,2.306
3298,-0.8775,193.2,2.302
3299,-0.87625,216.8,2.296
3300,-0.875,220.8,2.292
3301,-0.87375,242.4,2.286
3302,-0.8725,244.4,2.282
3303,-0.87125,251.6,2.274
3304,-0.87,266.8,2.272
3305,-0.86875,242.4,2.264
3306,-0.8675,207.4,2.26
3307,-0.86625,217.2,2.254
3308,-0.865,230,2.246
3309,-0.86375,234.4,2.24
3310,-0.8625,264,2.236
3311,-0.86125,264.6,2.232
3312,-0.86,205.6,2.226
3313,-0.85875,193.2,2.218
3314,-0.8575,223.6,2.214
3315,-0.85625,245.4,2.208
3316,-0.855,242,2.204
3317,-0.85375,262,2.198
3318,-0.8525,265.4,2.186
3319,-0.85125,232.4,2.18
3320,-0.85,191.8,2.176
3321,-0.84875,227,2.17
3322,-0.8475,239.4,2.162
3323,-0.84625,268.8,2.158
3324,-0.845,269,2.152
3325,-0.84375,194.2,2.148
3326,-0.8425,199.2,2.142
3327,-0.84125,223.6,2.134
3328,-0.84,240.4,2.128
3329,-0.83875,248.6,2.12
3330,-0.8375,287.6,2.114
3331,-0.83625,252.2,2.11
3332,-0.835,189.2,2.102
3333,-0.83375,209.8,2.096
3334,-0.8325,238,2.088
3335,-0.83125,276.4,2.082
3336,-0.83,247.2,2.074
3337,-0.82875,195.2,2.068
3338,-0.8275,205,2.064
3339,-0.82625,230.6,2.056
3340,-0.825,244.2,2.046
3341,-0.82375,281.8,2.04
3342,-0.8225,268.8,2.032
3343,-0.82125,192.8,2.026
3344,-0.82,203,2.018
3345,-0.81875,242.4,2.012
3346,-0.8175,286.6,2.004
3347,-0.81625,230.6,2
3348,-0.815,187.8,1.994
3349,-0.81375,207,1.986
3350,-0.8125,235,1.98
3351,-0.81125,250.2,1.972
3352,-0.81,290,1.966
3353,-0.80875,236.8,1.954
3354,-0.8075,179.8,1.952
3355,-0.80625,231.4,1.94
3356,-0.805,281.2,1.934
3357,-0.80375,255,1.926
3358,-0.8025,187.2,1.92
3359,-0.80125,197,1.91
3360,-0.8,233.4,1.906
3361,-0.79875,268.8,1.898
3362,-0.7975,285.6,1.888
3363,-0.79625,208,1.882
3364,-0.795,198,1.874
3365,-0.79375,230.6,1.868
3366,-0.7925,290.6,1.856
3367,-0.79125,240,1.85
3368,-0.79,173,1.842
3369,-0.78875,208.8,1.832
3370,-0.7875,249.6,1.826
3371,-0.78625,299.4,1.818
3372,-0.785,249.6,1.808
3373,-0.78375,178,1.8
3374,-0.7825,220.8,1.794
3375,-0.78125,282.2,1.782
3376,-0.78,263.4,1.776
3377,-0.77875,166.2,1.766
3378,-0.7775,195.6,1.758
3379,-0.77625,253.2,1.748
3380,-0.775,306.4,1.74
3381,-0.77375,261,1.73
3382,-0.7725,170.2,1.724
3383,-0.77125,216.4,1.716
3384,-0.77,297.8,1.706
3385,-0.76875,226,1.698
3386,-0.7675,175,1.692
3387,-0.76625,214.8,1.682
3388,-0.765,265.4,1.674
3389,-0.76375,311.2,1.664
3390,-0.7625,206.4,1.652
3391,-0.76125,184.2,1.646
3392,-0.76,272.2,1.638
3393,-0.75875,270.8,1.628
3394,-0.7575,173.6,1.622
3395,-0.75625,191.2,1.61
3396,-0.755,247.2,1.604
3397,-0.75375,309.6,1.596
3398,-0.7525,244.4,1.586
3399,-0.75125,176,1.576
3400,-0.75,256.2,1.568
3401,-0.74875,275.2,1.558
3402,-0.7475,173.6,1.548
3403,-0.74625,196.2,1.536
3404,-0.745,260.4,1.53
3405,-0.74375,317,1.522
3406,-0.7425,208.8,1.512
3407,-0.74125,183.8,1.502
3408,-0.74,262,1.494
3409,-0.73875,282.2,1.488
3410,-0.7375,175.6,1.478
3411,-0.73625,200.6,1.466
3412,-0.735,274.2,1.456
3413,-0.73375,316,1.45
3414,-0.7325,184.2,1.442
3415,-0.73125,194.6,1.432
3416,-0.73,284.6,1.422
3417,-0.72875,243.4,1.414
3418,-0.7275,167.6,1.408
3419,-0.72625,218.4,1.396
3420,-0.725,308.6,1.386
3421,-0.72375,268.8,1.376
3422,-0.7225,163.6,1.364
3423,-0.72125,230,1.354
3424,-0.72,292.6,1.348
3425,-0.71875,184.4,1.336
3426,-0.7175,187.8,1.326
3427,-0.71625,261.4,1.316
3428,-0.715,325.4,1.306
3429,-0.71375,187.4,1.298
3430,-0.7125,197,1.288
3431,-0.71125,305.4,1.28
3432,-0.71,199.2,1.266
3433,-0.70875,164.2,1.26
3434,-0.7075,239,1.248
3435,-0.70625,331.4,1.238
3436,-0.705,216.2,1.228
3437,-0.70375,187.8,1.218
3438,-0.7025,296.8,1.206
3439,-0.70125,201,1.196
3440,-0.7,167.6,1.186
3441,-0.69875,252.2,1.178
3442,-0.6975,327.4,1.172
3443,-0.69625,198.2,1.158
3444,-0.695,191.8,1.15
3445,-0.69375,303.2,1.14
3446,-0.6925,206.8,1.13
3447,-0.69125,162.6,1.122
3448,-0.69,267,1.108
3449,-0.68875,330.8,1.098
3450,-0.6875,173.4,1.09
3451,-0.68625,202,1.08
3452,-0.685,308.8,1.066
3453,-0.68375,185.2,1.056
3454,-0.6825,180,1.048
3455,-0.68125,296,1.034
3456,-0.68,301,1.028
3457,-0.67875,159.6,1.018
3458,-0.6775,244.2,1.004
3459,-0.67625,258,0.992
3460,-0.675,165.6,0.986
3461,-0.67375,223.2,0.972
3462,-0.6725,340.6,0.96
3463,-0.67125,209.8,0.95
3464,-0.67,192.6,0.94
3465,-0.66875,294.4,0.93
3466,-0.6675,178.8,0.918
3467,-0.66625,180,0.908
3468,-0.665,293.4,0.898
3469,-0.66375,285.2,0.884
3470,-0.6625,175,0.87
3471,-0.66125,284.2,0.86
3472,-0.66,204,0.852
3473,-0.65875,164.8,0.838
3474,-0.6575,287.6,0.828
3475,-0.65625,295.6,0.814
3476,-0.655,173.4,0.802
3477,-0.65375,257.2,0.792
3478,-0.6525,243.4,0.778
3479,-0.65125,164.2,0.768
3480,-0.65,269,0.758
3481,-0.64875,321.6,0.744
3482,-0.6475,164.8,0.736
3483,-0.64625,242.4,0.722
3484,-0.645,256,0.708
3485,-0.64375,157.4,0.698
3486,-0.6425,249.8,0.684
3487,-0.64125,326.8,0.672
3488,-0.64,167,0.658
3489,-0.63875,251.8,0.648
3490,-0.6375,232,0.638
3491,-0.63625,160.6,0.628
3492,-0.635,282.2,0.61
3493,-0.63375,313.2,0.6
3494,-0.6325,167.2,0.586
3495,-0.63125,277.4,0.574
3496,-0.63,197,0.56
3497,-0.62875,163.6,0.55
3498,-0.6275,309.8,0.54
3499,-0.62625,268,0.526
3500,-0.625,188.2,0.514
3501,-0.62375,281.6,0.5
3502,-0.6225,162.6,0.486
3503,-0.62125,209,0.476
3504,-0.62,346,0.462
3505,-0.61875,192.8,0.448
3506,-0.6175,226.6,0.434
3507,-0.61625,258,0.42
3508,-0.615,145.6,0.41
3509,-0.61375,277.2,0.396
3510,-0.6125,307.8,0.382
3511,-0.61125,166.6,0.368
3512,-0.61,282.8,0.356
3513,-0.60875,183.4,0.34
3514,-0.6075,183.2,0.328
3515,-0.60625,353.4,0.314
3516,-0.605,214.2,0.3
3517,-0.60375,208.4,0.286
3518,-0.6025,251.6,0.276
3519,-0.60125,160.8,0.262
3520,-0.6,279.2,0.248
3521,-0.59875,301.4,0.234
3522,-0.5975,177.8,0.22
3523,-0.59625,280.2,0.206
3524,-0.595,163.8,0.192
3525,-0.59375,197.6,0.178
3526,-0.5925,348,0.164
3527,-0.59125,194.6,0.154
3528,-0.59,261,0.14
3529,-0.58875,200.6,0.126
3530,-0.5875,169.2,0.11
3531,-0.58625,342.2,0.096
3532,-0.585,217.8,0.082
3533,-0.58375,217.8,0.068
3534,-0.5825,255.2,0.054
3535,-0.58125,147,0.04
3536,-0.58,301.8,0.026
3537,-0.57875,272.4,0.01
3538,-0.5775,178.4,0.006
3539,-0.57625,281.2,0.006
3540,-0.575,159.6,0.006
3541,-0.57375,254.2,0.006
3542,-0.5725,326.8,0.006
3543,-0.57125,164.2,0.006
3544,-0.57,267,0.006
3545,-0.56875,168.2,0.006
3546,-0.5675,225.6,0.006
3547,-0.56625,342.8,0.006
3548,-0.565,178.4,0.068
3549,-0.56375,273.8,0.118
3550,-0.5625,169.6,0.118
3551,-0.56125,193.6,0.118
3552,-0.56,350.4,0.47
3553,-0.55875,190.6,4.818
3554,-0.5575,266.8,4.994
3555,-0.55625,178,4.994
3556,-0.555,201.6,4.994
3557,-0.55375,338.8,4.994
3558,-0.5525,186.4,4.994
3559,-0.55125,265.4,4.994
3560,-0.55,186.4,4.98
3561,-0.54875,189.8,4.962
3562,-0.5475,340.8,4.948
3563,-0.54625,183.4,4.934
3564,-0.545,265,4.916
3565,-0.54375,184.4,4.902
3566,-0.5425,192.8,4.884
3567,-0.54125,362.4,4.866
3568,-0.54,179,4.852
3569,-0.53875,251.6,4.838
3570,-0.5375,173.6,4.822
3571,-0.53625,218.4,4.808
3572,-0.535,338.2,4.792
3573,-0.53375,185.4,4.776
3574,-0.5325,270,4.762
3575,-0.53125,153,4.748
3576,-0.53,241.4,4.73
3577,-0.52875,322.6,4.712
3578,-0.5275,187.2,4.698
3579,-0.52625,253.6,4.68
3580,-0.525,152,4.666
3581,-0.52375,304.8,4.652
3582,-0.5225,263,4.638
3583,-0.52125,212,4.624
3584,-0.52,248.8,4.606
3585,-0.51875,145.4,4.596
3586,-0.5175,329.4,4.578
3587,-0.51625,228.2,4.564
3588,-0.515,234,4.548
3589,-0.51375,205.6,4.53
3590,-0.5125,180.4,4.516
3591,-0.51125,369.6,4.502
3592,-0.51,182,4.484
3593,-0.50875,244.2,4.47
3594,-0.5075,173,4.456
3595,-0.50625,237.8,4.438
3596,-0.505,324.6,4.424
3597,-0.50375,193.8,4.406
3598,-0.5025,250.6,4.392
3599,-0.50125,143.4,4.374
3600,-0.5,301.4,4.358
3601,-0.49875,259.2,4.344
3602,-0.4975,238.4,4.33
3603,-0.49625,198,4.312
3604,-0.495,184.4,4.294
3605,-0.49375,336.4,4.276
3606,-0.4925,193.8,4.262
3607,-0.49125,271,4.248
3608,-0.49,152.8,4.234
3609,-0.48875,266,4.22
3610,-0.4875,272.4,4.202
3611,-0.48625,209.4,4.186
3612,-0.485,235.6,4.168
3613,-0.48375,168.2,4.15
3614,-0.4825,348.6,4.136
3615,-0.48125,202.4,4.118
3616,-0.48,247.4,4.104
3617,-0.47875,161.6,4.086
3618,-0.4775,257,4.072
3619,-0.47625,296.4,4.056
3620,-0.475,220.2,4.038
3621,-0.47375,218.4,4.02
3622,-0.4725,152.8,4.006
3623,-0.47125,345,3.988
3624,-0.47,209.8,3.972
3625,-0.46875,263.4,3.958
3626,-0.4675,148.4,3.936
3627,-0.46625,286.6,3.918
3628,-0.465,261,3.904
3629,-0.46375,232.4,3.89
3630,-0.4625,199,3.872
3631,-0.46125,193.8,3.856
3632,-0.46,322,3.842
3633,-0.45875,193.8,3.828
3634,-0.4575,261,3.81
3635,-0.45625,149.4,3.792
3636,-0.455,334.4,3.778
3637,-0.45375,215.4,3.76
3638,-0.4525,241,3.742
3639,-0.45125,163.2,3.726
3640,-0.45,265.6,3.708
3641,-0.44875,293,3.694
3642,-0.4475,232.6,3.676
3643,-0.44625,191.6,3.662
3644,-0.445,177,3.644
3645,-0.44375,340.2,3.63
3646,-0.4425,213.2,3.612
3647,-0.44125,240,3.596
3648,-0.44,144.4,3.574
3649,-0.43875,330.8,3.56
3650,-0.4375,211.4,3.54
3651,-0.43625,265,3.524
3652,-0.435,145.4,3.504
3653,-0.43375,313.2,3.486
3654,-0.4325,227.2,3.472
3655,-0.43125,248.2,3.454
3656,-0.43,177.4,3.438
3657,-0.42875,247.2,3.424
3658,-0.4275,300,3.402
3659,-0.42625,208.8,3.384
3660,-0.425,187.2,3.366
3661,-0.42375,203.4,3.35
3662,-0.4225,332.4,3.328
3663,-0.42125,226.2,3.314
3664,-0.42,213.8,3.296
3665,-0.41875,154.2,3.276
3666,-0.4175,340.6,3.258
3667,-0.41625,217.4,3.244
3668,-0.415,241,3.226
3669,-0.41375,145.4,3.208
3670,-0.4125,331,3.188
3671,-0.41125,212.4,3.17
3672,-0.41,260.4,3.152
3673,-0.40875,139,3.132
3674,-0.4075,331,3.11
3675,-0.40625,257.6,0.726
3676,-0.405,0.4,3.072
3677,-0.40375,0.4,3.054
3678,-0.4025,-97,3.036
3679,-0.40125,-1797.8,3.02
3680,-0.4,-1749.2,2.998
3681,-0.39875,-1211.6,2.984
3682,-0.3975,-1187,2.966
3683,-0.39625,-1086.2,2.948
3684,-0.395,-934,2.934
3685,-0.39375,-922,2.924
3686,-0.3925,-829.6,2.91
3687,-0.39125,-827.6,2.9
3688,-0.39,-840.4,2.886
3689,-0.38875,-768.6,2.878
3690,-0.3875,-684.6,2.868
3691,-0.38625,-633,2.858
3692,-0.385,-628.4,2.848
3693,-0.38375,-594.2,2.84
3694,-0.3825,-486,2.83
3695,-0.38125,-510,2.822
3696,-0.38,-528.8,2.812
3697,-0.37875,-528.6,2.804
3698,-0.3775,-472.6,2.802
3699,-0.37625,-416,2.79
3700,-0.375,-386,2.788
3701,-0.37375,-385.6,2.78
3702,-0.3725,-367.4,2.774
